category,product_name,brand,price,rating_avg,rating_count,scrape_date
Laptop,"Lenovo Legion 5i 15.1"" 165Hz OLED WQXGA Gaming Laptop NVIDIA GeForce RTX 5060 Intel core i7-14700HX (Beat i9-13900HX) 16GB DDR5 RAM 1TB SSD Wi-Fi 7 RGB Backlit KB HDMI USB-C Windows 11 Pro Black",Unknown,"1,469.00",,,2026-01-19
Laptop,"OMEN MAX Gaming Laptop 16"" WQXGA AMD Ryzen AI 9 32 GB memory;1 TB SSD Windows - OEM",Unknown,"3,449.98",,,2026-01-19
Laptop,"ASUS TUF A16 Copilot+ Gaming Laptop, AMD Ryzen AI 9 270, 32 GB DDR5 RAM, 1 TB PCle SSD, 16"" FHD+ (1920x1200) 165Hz Display, Nvidia G-Force RTX 5070, 1-Zone RGB Keyboard, W11 Pro, Jaegar Gray",Unknown,"1,619.00",,,2026-01-19
Laptop,"Dell 16"" FHD+ Touchscreen Business Laptop Inte core 7 150U (Beat i7-1355U) 16GB DDR5 RAM 512GB SSD Intel Graphics Backlit KB Wi-Fi 6 Bluetooth 5.2 Webcam HDMI 1.4 USB-C DP 1.4 Windows 11 Pro Black",Unknown,749.00,,,2026-01-19
Laptop,"Dell Inspiron 15 Business AI Laptop, 15.6"" FHD IPS Touchscreen 220 nits Display, Intel Core i5-1334U (Up to 4.6GHz), 8GB RAM / 512GB SSD, Intel UHD Graphics, Wi-Fi 6, Media Card Reader, Win11 Home",DELL,489.99,,,2026-01-19
Laptop,"ASUS TUF A16 Copilot+ Gaming Laptop, AMD Ryzen AI 9 270, 64 GB DDR5 RAM, 2 TB PCle SSD, 16"" FHD+ (1920x1200) 165Hz Display, Nvidia G-Force RTX 5070, 1-Zone RGB Keyboard, W11 Pro, Jaegar Gray",Unknown,"1,934.49",,,2026-01-19
Laptop,"Acer Aspire Go 15 Laptop 15.3"" WUXGA IPS Intel core i5-1334U (Beat Intel core 5 120U) 16GB DDR5 RAM 1TB PCIe Gen4 SSD Intel UHD Graphics Webcam HDMI 2.1 Wi-Fi 6 USB-C Long Battery Windows 11 Home Gray",Unknown,539.00,,,2026-01-19
Laptop,"ASUS TUF A16 Copilot+ Gaming Laptop, AMD Ryzen AI 9 270, 32 GB DDR5 RAM, 1 TB PCle SSD, 16"" FHD+ (1920x1200) 165Hz Display, Nvidia G-Force RTX 5070, 1-Zone RGB Keyboard, W11 Home, Jaegar Gray",Unknown,"1,639.00",,,2026-01-19
Laptop,"ASUS Vivobook Business Laptop, 16"" WUXGA 60Hz 300 nits Anti-glare Display, Intel Core i7-1355U(Up to 5 GHz), 16GB RAM 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Wi-Fi 6E, Bluetooth 5.3, Win11 Pro",Unknown,610.99,,,2026-01-19
Laptop,"ASUS TUF A16 Copilot+ Gaming Laptop, AMD Ryzen AI 9 270, 32 GB DDR5 RAM, 2 TB PCle SSD, 16"" FHD+ (1920x1200) 165Hz Display, Nvidia G-Force RTX 5070, 1-Zone RGB Keyboard, W11 Pro, Jaegar Gray",Unknown,"1,709.00",,,2026-01-19
Laptop,"ASUS TUF A16 Copilot+ Gaming Laptop, AMD Ryzen AI 9 270, 64 GB DDR5 RAM, 2 TB PCle SSD, 16"" FHD+ (1920x1200) 165Hz Display, Nvidia G-Force RTX 5070, 1-Zone RGB Keyboard, W11 Home, Jaegar Gray",Unknown,"1,949.99",,,2026-01-19
Laptop,"Lenovo IdeaPad Slim 5 Next Gen AI Copilot Laptop,16"" WUXGA Touchscreen,AMD Ryzen AI 7 350(up to 5.00 GHz),Backlit KB,Wi-Fi 7 and Bluetooth 5.4,32 GB RAM,512 GB PCIe SSD,Win 11 Pro",Unknown,899.00,,,2026-01-19
Laptop,"ASUS TUF A16 Copilot+ Gaming Laptop, AMD Ryzen AI 9 270, 32 GB DDR5 RAM, 2 TB PCle SSD, 16"" FHD+ (1920x1200) 165Hz Display, Nvidia G-Force RTX 5070, 1-Zone RGB Keyboard, W11 Home, Jaegar Gray",Unknown,"1,709.00",,,2026-01-19
Laptop,"Dell 16"" FHD+ Touchscreen Business Laptop Inte core 7 150U (Beat i7-1355U) 32GB DDR5 RAM 1TB SSD Intel Graphics Backlit KB Wi-Fi 6 Bluetooth 5.2 Webcam HDMI 1.4 USB-C DP 1.4 Windows 11 Pro Black",Unknown,959.99,,,2026-01-19
Laptop,"Newest 13th Generation Business Dell Inspiron 15 3530 Laptop, 15.6"" FHD Touchscreen, Intel Core i7-1355U, 64GB RAM, 1TB SSD, Webcam, HDMI, Wi-Fi 6, Windows 11 Pro, Black",Unknown,"1,095.00",,,2026-01-19
Laptop,"Dell 15.6"" Touchscreen Laptop |Intel Core i7 1355U| Intel UHD Graphics| Copilot|Black| 32GB RAM | 1024GB SSD | Windows 11 Pro | Bundle with Office 2021",DELL,"1,019.99",,,2026-01-19
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 32GB RAM, 1 TB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Pro, HUB",HP,789.79,,,2026-01-19
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 24GB RAM, 512 GB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Home, HUB",HP,659.79,,,2026-01-19
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 12GB RAM, 256 GB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Home, HUB",HP,577.79,,,2026-01-19
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 32GB RAM, 256 GB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Pro, HUB",HP,699.79,,,2026-01-19
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 32GB RAM, 512 GB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Home, HUB",HP,719.79,,,2026-01-19
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 8GB RAM, 1 TB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Home, HUB",HP,669.79,,,2026-01-19
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 20GB RAM, 512 GB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Home, HUB",HP,646.79,,,2026-01-19
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 16GB RAM, 512 GB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Pro, HUB",HP,611.79,,,2026-01-19
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 16GB RAM, 256 GB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Home, HUB",HP,589.79,,,2026-01-19
Laptop,"HP 17 Business and Student Laptop Computer,17.3"" FHD Laptop, Intel Core i5-1334U Upto 4.6GHz, 20GB RAM, 1 TB PCIe SSD, Intel Iris Xe, MS Office Copilot Laptop,Windows 11 Home, HUB",HP,736.79,,,2026-01-19
Monitor,"MSI PRO MP273L E14 27-inch IPS 1920 x 1080 (FHD) Gaming Office Monitor, 144Hz, Adaptive-Synch, HDR Ready, HDMI, VGA Port,VESA Mountable, Tilt, 4-side slim bezel ,1ms, Black",Unknown,99.99,4.3,8,2026-01-22
Monitor,"ASUS ROG Strix 27"" QHD 2K 1440P 240Hz with AMD FreeSync Premium & G-Sync Compatible  0.03ms Glossy OLED Gaming Monitor XG27AQDMGZ",Unknown,549.99,4.7,11,2026-01-22
Monitor,"MSI MAG 275UPD E14 27-inch 3840 x 2160 (UHD) Gaming Monitor, Dual Mode(4k@144Hz,FHD@288Hz),Adaptive-Sync, Rapid IPS, VESA DisplayHDR400, HDMI, DisplayPort, VESA Mountable, Tilt, Height Adjustable, 1ms",Unknown,239.99,4.1,28,2026-01-22
Monitor,"ASUS TUF Gaming 27"" QHD 2K 1440P 180Hz with AMD FreeSync, 0.5ms, 1500R, Extreme Low Motion Blur Curved Gaming Monitor VG27WQ3B",Unknown,179.99,4.6,18,2026-01-22
Monitor,"ASUS TUF Gaming 24"" (23.8"" viewable) Full HD 1080P 240hz Fast IPS with AMD FreeSync Premium & G-Sync Compatible 0.3ms Gaming Monitor VG249QM5A",Unknown,129.99,4.9,9,2026-01-22
Monitor,"GIGABYTE - GS27QA SA - 27"" IPS Gaming Monitor - QHD 2560x1440 - 180Hz - 1ms MPRT - AMD FreeSync - HDMI, DP - Black",Unknown,179.99,4.4,845,2026-01-22
Monitor,"MSI MPG 271QR QD-OLED X50 27” Gaming Monitor – 1440p WQHD, 500Hz, 0.03ms, DisplayPort 2.1a (UHBR20), G-SYNC Compatible, VESA ClearMR 21000, 98W USB-C PD, 3-Year Burn-In Warranty",Unknown,799.99,5.0,4,2026-01-22
Monitor,"ASUS ROG Strix OLED XG32UCWMG Gaming Monitor 32"" 4K(3840 x 2160) 240 Hz OLED 0.03ms(GTG) FreeSync Premium Pro & G-Sync Compatible DCI-P3 99%",Unknown,"1,099.99",4.7,44,2026-01-22
Monitor,"ASRock Phantom Gaming Monitor 27"" 180Hz IPS QHD 1440P 2K FreeSync (AMD Adaptive Sync) 99% sRGB / 90% DCI-P3 PG27QFT1B",Unknown,137.77,4.2,32,2026-01-22
Monitor,"MSI MAG 274QP QD-OLED X24 27” Gaming Monitor – 3rd Gen QD-OLED Panel, 1440p WQHD, 240Hz, 0.03ms, G-SYNC Compatible, VESA ClearMR 13000, Console Mode, 3-Year Burn-In Warranty",Unknown,449.99,5.0,2,2026-01-22
Monitor,"Sealan 27 inch Curved Gaming Monitor 180Hz Full HD 1080P, 1800R, Computer Monitor Display with FreeSync & Eye-Care Technology, Support VESA 100x100 mm, DP, HDMI Ports, VA Panel for Gaming/Home/Office",Unknown,115.99,,,2026-01-22
Monitor,"MSI MAG 271QPX QD-OLED 27"" 16:9, QD-OLED Gaming Monitor, 360Hz 0.03ms, 2560 x 1440 (WQHD), Height Adjustable Arm",Unknown,649.99,4.7,134,2026-01-22
Monitor,"MSI G242L E14 24""(23.8"" viewable) Gaming Monitor – 144Hz, 1ms MPRT, IPS Panel, FHD 1080p, Adaptive-Sync, HDR Ready, Frameless Design, Night Vision, Anti-Flicker, HDMI/DP",Unknown,89.99,5.0,7,2026-01-22
Monitor,"MSI MAG 255XF 25""(24.5"" viewable) FHD Gaming Monitor – 300Hz, 0.5ms GtG, Rapid IPS, AMD FreeSync Premium, HDR Ready, AI Vision, Less Blue Light, Frameless Design",Unknown,139.99,3.9,13,2026-01-22
Monitor,"ASRock Phantom Gaming 27"" 180Hz 1ms VA QHD Gaming Monitor FreeSync (AMD Adaptive Sync) 2560 x 1440 (PG27QRT2A)",Unknown,147.99,4.8,16,2026-01-22
Monitor,"Z-EDGE UG32P 32"" 1080P Curved Gaming Monitor, 240Hz, 1ms, HDR10, FreeSync Compatible, HDMI x2, DP x1,Wall Mountable 75x75mm",Unknown,199.99,4.6,110,2026-01-22
Monitor,"ASUS ROG STRIX  27"" 2560 x 1440 360 Hz Ultra Fast IPS QHD Gaming Monitor FreeSync Premium & Nvidia G-Sync DCI-P3 90% HDMI, DisplayPort, Aura sync lighting and Pulsar Technology XG27AQNGV",Unknown,649.99,4.4,8,2026-01-22
Monitor,"MSI MAG 272QP QD-OLED X24 27"" Gaming Monitor – 1440p WQHD, 240Hz, 0.03ms, G-SYNC Compatible & FreeSync Premium, VESA ClearMR 13000, HDR, Console Mode, 3-Year Burn-In Warranty",Unknown,449.99,5.0,8,2026-01-22
Monitor,"Acer Nitro 27 "" WQHD 2K 1440P 170Hz 1ms AMD FreeSync Premium Gaming Monitor KG271U Pbiip",Unknown,139.99,4.0,96,2026-01-22
Monitor,"MSI MAG345CQR 34-inch 3440 x 1440 (UWQHD) Gaming Monitor, 180Hz, Adaptive-Sync, HDR Ready, HDMI, VGA Port, VESA Mountable, Tilt, 4-Side Slim Bezel, 1ms, Black",Unknown,299.99,4.8,34,2026-01-22
Monitor,"ASRock Phantom Gaming 34"" 180Hz VA WQHD 1440P 2K Gaming Monitor FreeSync Premium (AMD Adaptive Sync) 123% sRGB / 94% DCI-P3 PG34QRT2B",Unknown,255.77,4.5,108,2026-01-22
Monitor,"ASRock Phantom Gaming 27"" 120Hz IPS Full HD 1ms for both work and gaming, compatible with VESA Mount 100 x 100 mm CL27FFA",Unknown,77.99,4.7,3,2026-01-22
Monitor,"MSI MAG 244F 24""(23.8"" viewable) FHD Gaming Monitor – 200Hz, 0.5ms GtG, AMD FreeSync Premium, HDR Ready, HDMI 2.0, DisplayPort 1.2, Anti-Glare, Tilt Adjustable, Console Mode",Unknown,109.99,5.0,4,2026-01-22
Monitor,"ASRock Phantom Gaming Monitor 27"" 180 Hz VA QHD FreeSync (AMD Adaptive Sync) 95% DCI-P3 / 132% sRGB PG27QRT1B",Unknown,139.99,4.5,26,2026-01-22
Monitor,"KTC 27 inch Gaming Monitor, 1440P Curved Monitor, 165Hz, 144Hz, 2K, 1500R, 1ms, FreeSync Premium/G-Sync, DisplayPort/HDMI/USB, Vesa/Wall Mount Computer Monitor, Desktop PC Monitor, Ultrawide H27S17",Unknown,149.99,4.4,16,2026-01-22
Monitor,"MSI MAG 271QP QD-OLED X24 27-inch 2560 x 1440 (QHD) Gaming Monitor, 240Hz, Adaptive-Sync, HDMI, DisplayPort, VESA Mountable, Tilt, Height Adjustable, Speaker, 0.03ms, Black",Unknown,499.99,4.6,25,2026-01-22
Monitor,"GIGABYTE - MO27U2 - 27"" QD-OLED Gaming Monitor - UHD 3840x2160 - 240Hz - 0.03ms GTG - AMD FreeSync Premium Pro, G-SYNC Compatible - Type C KVM - HDMI, DP, Type-C - Height and Tilt Adjustable - Black",Unknown,699.99,5.0,3,2026-01-22
Monitor,"MSI 32"" 180 Hz Rapid VA WQHD Gaming Monitor 82% Adobe RGB / 78% DCI-P3 / 101% sRGB MAG 32CQ6F",Unknown,229.99,4.6,43,2026-01-22
Monitor,"GIGABYTE MO27Q28G 27"" W-OLED Gaming Monitor QHD 2560x1440 280Hz 0.03ms GTG - AMD FreeSync Premium Pro, G-SYNC Compatible - Type-C KVM - HDMI, DP, Type-C Height and Tilt Adjustable - Black",Unknown,599.99,4.5,15,2026-01-22
Monitor,"ASRock PG32QF2B Phantom 32"" (31.5"" viewable) QHD 2560 x 1440 (2K) 165 Hz (144Hz and higher) Wi-Fi Antenna FreeSync Premium (AMD Adaptive Sync) Built-in Speakers Flat Panel Gaming Monitor",Unknown,199.99,4.4,49,2026-01-22
Monitor,"MSI MAG 27CQ6F 27-inch 2560 x 1440 (QHD) Gaming Monitor, 180Hz, Curved Screen, Adaptive-Sync, HDR Ready, HDMI, Display Port, VESA Mountable, Tilt, 0.5ms, Black",Unknown,179.99,4.6,71,2026-01-22
Monitor,"MSI MAG 274QF X24 27” WQHD Gaming Monitor – 240Hz, 0.5ms GtG, AMD FreeSync Premium, HDR Ready, HDMI 2.0, DisplayPort 1.4, Anti-Glare, Tilt Adjustable, Frameless Design",Unknown,229.99,4.3,4,2026-01-22
Monitor,"MSI 32"" (31.5"" Viewable) 240 Hz QD-OLED UHD Gaming Monitor FreeSync (AMD Adaptive Sync) 3840 x 2160 (4K),1xDisplay Port 2.1a, 2xHDMI 2.1 (UHD@240Hz),1xType C, MPG 322URX QD-OLED",Unknown,999.99,4.6,312,2026-01-22
Monitor,"ASUS ROG Strix 27” 1440P OLED Gaming Monitor (XG27AQDMG) - Glossy WOLED panel, 240 Hz, 0.03 ms, OLED Anti-flicker, ASUS OLED Care, G-SYNC® compatible, 99% DCI-P3, and DisplayWidget Center",Unknown,599.00,4.7,58,2026-01-22
Monitor,"MSI MAG 274CXF 27” FHD Curved Gaming Monitor – 280Hz, 0.5ms GtG, Rapid VA Panel, AMD FreeSync Premium, HDR Ready, AI Vision, Anti-Blue Light, Frameless Design",Unknown,149.99,4.2,17,2026-01-22
Monitor,"ASRock Phantom Gaming 27"" 520Hz IPS Full HD Gaming Monitor FreeSync Premium (AMD Adaptive Sync) 94% DCI-P3 / 123% sRGB PG27FFX2",Unknown,267.99,4.3,10,2026-01-22
Monitor,"Z-EDGE 32"" 2560 x 1440 QHD 180Hz 1ms 2K Curved Gaming Monitor, HDMI x 2, DP x 2, FreeSync Compatible, Support Wall Mount",Unknown,,4.6,110,2026-01-22
Monitor,"MSI MAG 272UP QD-OLED X24 27""(26.5"" viewable) QD-OLED UHD 240Hz Gaming Monitor – 4K, 0.03ms, NVIDIA G-SYNC Compatible, DisplayHDR True Black 400, HDMI 2.1, Type-C, Height Adjustable Stand",Unknown,726.95,5.0,1,2026-01-22
Monitor,"Acer Nitro 34"" QHD 2K 1440P 120hz with AMD FreeSync Premium 1ms sRGB 99% 1000R Curved Gaming Monitor EDA343CUR J0bmiippx",Unknown,229.99,4.5,74,2026-01-22
Monitor,"ASUS 24"" (23.8"" viewable) Full HD 1080P 120hz IPS with Adaptive Sync, 1ms low blue light Eye Care Gaming Monitor VY249HGR",Unknown,89.99,4.4,41,2026-01-22
Monitor,"KTC 24 Inch 1080P Full HD Computer Monitor, 100Hz Gaming Office Monitor with HDR10, Freesync, HDMI & VGA Ports, VESA Wall Mountable,Tilt Adjustable,Eye Care,Frameless Ergonomic Design, H24V27",Unknown,74.99,4.7,12,2026-01-22
Monitor,"UPERFECT Delta 23.8"" 100Hz Dual Monitor Portable Screen Extender with 1080P HDR, 360° Folding, VESA Mount for Laptop, PC, Phone, Game Console (No Driver Needed)",Unknown,429.99,,,2026-01-22
Monitor,"CRUA 24 Inch 144hz/180hz Curved Gaming Monitor, FHD 1080P 2800R Frameless Computer Monitors, Support AMD freesync Low Motion Blur, Eye Care, DisplayPort, HDMI, Compatible Wall Mountable Installs-Black",Unknown,104.99,5.0,143,2026-01-22
Monitor,"MSI MPG 272QRF X36 27” WQHD Gaming Monitor, 360Hz Rapid IPS, 0.5ms Response Time, NVIDIA G-SYNC Pulsar, HDR, PS5 & Xbox Compatible",Unknown,649.99,,,2026-01-22
Monitor,"MSI MAG 244C 24""(23.6"" viewable) Curved Gaming Monitor FHD 1080p 180Hz 1ms Adaptive-Sync HDR Ready VA Panel 1500R Anti-Glare Display 178 Viewing Angle Frameless Design for FPS RPG and Racing Games",Unknown,109.99,4.4,16,2026-01-22
Monitor,"Z-EDGE UG27S 27"" 1080P Full HD 1920 x 1080 300Hz 1ms 1500R Curved Gaming Monitor, HDMI x 2, DP x 2",Unknown,159.99,,,2026-01-22
Monitor,"Sealan 24 inch FHD 1920x1080p Computer Gaming Monitor Built-in Speakers, 100Hz, 16:9 Aspect Ratio Ergonomic Tilt & VESA 75x75mm Compatible - Freesync, 1ms MPRT, Frameless 99% sRGB, HDR10, HDMI DP Port",Unknown,79.99,,,2026-01-22
Monitor,"MSI MAG 321CUPDF 32"" Curved Gaming Monitor – 4K UHD 160Hz / 1080p 320Hz, Rapid VA, 0.5ms, FreeSync Premium, HDR400, USB-C, AI Vision",Unknown,379.99,5.0,2,2026-01-22
Monitor,"MSI PRO MP251W E2 Gaming Monitor 25""(24.5"" viewable) IPS 1920 x 1080 (FHD), 120Hz, Adaptive Sync, HDR Ready, HDMI, VGA Port, Display Port,VESA Mountable, Tilt, Speaker, 4-side slim bezel ,1ms, White",Unknown,119.99,4.5,13,2026-01-22
Monitor,"MSI MPG 271QRX QD-OLED 27"" 16:9, QD-OLED Gaming Monitor, 360Hz 0.03ms, 2560 x 1440 (WQHD), Height Adjustable Arm, RGB, AI ENGINE",Unknown,761.71,4.7,134,2026-01-22
Monitor,"Acer Nitro 27"" WQHD 2K 1440P 240HZ IPS 0.5ms with AMD FreeSync Premium HDR400 Gaming Monitor with Speakers VG272U W2BMIIPX",Unknown,229.99,4.1,97,2026-01-22
Monitor,"ASUS TUF 27"" 165Hz 1440P HDR Gaming Monitor- QHD (2560 x 1440), (Supports 144Hz), 1ms, Extreme Low Motion Blur, Speaker, G-SYNC Compatible, VESA Mountable, DisplayPort, HDMI VG27AQ",Unknown,279.99,4.3,293,2026-01-22
Monitor,"Acer 24"" (23.8"" viewable) Full HD 1080P 180hz with AMD FreeSync Technology 0.5ms, HDR10, compatible with VESA mounting 100mm x 100mm Gaming Monitor KG241Y P3bip",Unknown,99.99,4.5,40,2026-01-22
Monitor,"MSI 32"" 250Hz (OC) VA FHD Gaming Monitor 81% Adobe RGB / 78% DCI-P3 /101% sRGB MAG 32C6X",Unknown,189.99,4.4,10,2026-01-22
Monitor,"SAMSUNG 27-Inch Odyssey G50D Series QHD Fast IPS G-Sync Compatible Gaming Monitor, 1ms, VESA DisplayHDR 400, 180Hz, AMD FreeSync, Adjustable Stand, Eye Saver Mode, LS27DG500ENXZA",Unknown,349.99,5.0,15,2026-01-22
Monitor,"KTC 32 Inch FHD 1080P Curved Gaming Monitor, 165Hz 1ms 122% sRGB with HDR, FreeSync Premium, HDMI 2.0x2, DisplayPort 1.4, VESA Compatible, Tilt Adjustable, Eye Care, H32S17C",Unknown,169.99,5.0,2 from en.ktcplay.com,2026-01-22
Monitor,"MSI 27"" 280 Hz Rapid VA FHD Gaming Monitor Adaptive Sync MAG 276CXF",Unknown,149.99,5.0,1,2026-01-22
Monitor,"MSI MAG 321UP 32""(31.5"" viewable) 4K UHD QD-OLED Gaming Monitor – 165Hz, 0.03ms GTG, AMD FreeSync Premium Pro, HDR True Black 400, HDMI 2.1, USB-C, Anti-Reflection, Adjustable Stand, VESA Mountable",Unknown,799.99,4.6,312,2026-01-22
Monitor,"MSI MPG 341CQPX QD-OLED 34” Ultrawide Gaming Monitor – UWQHD, 240Hz, 0.03ms GTG, QD-OLED Curved 1800R, HDR True Black 400, G-Sync Compatible, HDMI 2.1, 98W USB-C, Anti-Reflection, Adjustable Stand",Unknown,799.99,4.6,54,2026-01-22
Monitor,"MSI 40"" 155 Hz IPS UWQHD IPS Gaming Monitor FreeSync Premium (AMD Adaptive Sync) 3440 x 1440 (2K) MAG401QR",Unknown,399.99,4.3,42,2026-01-22
Monitor,"UPERFECT 16"" 4K Portable Monitor - 1200 Nits True Brightness, 1MS FreeSync, 2000:1 Contrast, USB-C/HDMI, VESA & Smart Case for Laptops, Consoles & More",Unknown,189.99,5.0,2,2026-01-22
Monitor,"Gigastone 24"" IPS Gaming LED Backlight Monitor | 165Hz FHD 1920 x 1080 | 178° Wide View | Frameless | 5ms | Built-in Speakers | FreeSync | Eye Care Technology | Ergonomic Tilt | VESA Mount | DP, HDMI",Gigastone,139.99,,,2026-01-22
Monitor,"ASUS ROG Swift 32"" 4K OLED Gaming Monitor (PG32UCDM) - UHD (3840 x 2160), QD-OLED, 240Hz, 0.03ms, G-SYNC Compatible, Custom Heatsink, Graphene Film, 99% DCI-P3, True 10-bit, 90W USB-C",Unknown,"1,296.99",4.4,80,2026-01-22
Monitor,"GIGABYTE - MO32U - 32"" QD-OLED Gaming Monitor - UHD 3840x2160 - 165Hz - 0.03ms GTG - AMD FreeSync Premium Pro - Type C KVM - HDMI, DP - Height Adjustable - Black",Unknown,649.99,5.0,1,2026-01-22
Monitor,"MSI 27"" 180 Hz Rapid IPS QHD Gaming Monitor 2560 x 1440 (2K) 1ms (GTG) MAG 274QRFW",Unknown,199.99,4.5,111,2026-01-22
Monitor,"ASUS 27""(26.5"" viewable) 360 Hz OLED QHD Gaming Monitor FreeSync Premium Pro & G-Sync Compatible DCI-P3 99%, sRGB 135% ROG Strix OLED XG27ACDNG",Unknown,747.99,4.9,18,2026-01-22
Monitor,"Z-EDGE AGEX A27Q(Black) 27"" 2K QHD 2560 x 1440 1.07B Colors(8-bit + Hi-FRC) 100% sRGB 144Hz 1ms Fast IPS Monitor, with Adjustable Stand (Height, Tilt, Swivel)",Unknown,149.99,,,2026-01-22
Monitor,"CRUA 34"" Curved Gaming Monitor, IPS WQHD(3440x1440P) 120Hz 1900R 21:9 UltraWide PC Display, 130% sRGB, AMD FreeSync, Blue Light Filter, HDMI/DP Ports, Wall Mountable Installs Black",Unknown,,,,2026-01-22
Monitor,"SAMSUNG 27-Inch Odyssey G55C Series QHD 1000R Curved Gaming Monitor, 1ms(MPRT), HDR10, 165Hz, AMD Radeon FreeSync, Eye Care, LS27CG552ENXZA",Unknown,209.99,4.6,11,2026-01-22
Monitor,"MSI 27"" 280 Hz QD-OLED 2560 x 1440 (QHD) Gaming Monitor FreeSync (AMD Adaptive Sync) MAG 271QP MAG 271QP QD-OLED X28",Unknown,549.99,4.6,25,2026-01-22
Monitor,"GIGABYTE - GS27U - 27"" SS IPS Gaming Monitor - UHD 3840x2160 - 160Hz - 1ms MPRT - AMD FreeSync Premium - HDMI, DP - Black",Unknown,299.99,5.0,4,2026-01-22
Monitor,"ASUS ROG Strix 27"" 4K QD-OLED Gaming Monitor (XG27UCDMG) - 240Hz, 0.03ms, OLED Anti-Flicker 2.0, Custom Heatsink, OLED Care Pro, Neo Proximity Sensor, 99% DCI-P3, True 10-bit color",Unknown,960.99,5.0,9,2026-01-22
Monitor,"16 Inch Portable Monitor for Laptop, 1920x1200P Ultra-Slim FHD IPS 16:10 External Display, 100% sRGB Aluminum Stand, USB-C/Mini HDMI, Use for PC, Phone, Office (Black)",Unknown,89.99,,,2026-01-22
Monitor,"MSI 34"" 3440x1440 240 Hz Rapid VA UWQHD Gaming Monitor FreeSync (AMD Adaptive Sync) MPG 346CQRF X24",Unknown,379.99,4.7,6,2026-01-22
Monitor,"MSI MAG 275QF 27” WQHD Gaming Monitor – 180Hz, 0.5ms GTG, Rapid IPS, Adaptive-Sync, HDR Ready, 1440p, Anti-Glare, Frameless Design, HDMI 2.0b & DisplayPort, VESA Mount, Tilt Adjustable",Unknown,190.80,4.1,10,2026-01-22
Monitor,"MSI MPG 491CQPX 49” DQHD Curved QD-OLED Gaming Monitor – 240Hz, 0.03ms GtG, DisplayHDR True Black 400, G-Sync Compatible, HDMI 2.1, USB-C 98W PD, Anti-Reflection",Unknown,"1,099.99",4.5,45,2026-01-22
Monitor,"ASUS TUF Gaming VG34VQL1B 34"" Curved HDR Monitor, WQHD (3440 x 1440), 165Hz, 1ms, Extreme Low Motion Blur, FreeSync Premium, Eye Care, 2 x DisplayPort 2 x HDMI USB, Height Adjustable, DisplayHDR 400",Unknown,369.99,4.0,65,2026-01-22
Monitor,"KTC 27 Inch 1440P QHD Computer Monitor, 100Hz HDR Frameless IPS Gaming Monitor with Freesync, HDMI DisplayPort Eye Care PC Monitor for Working, VESA, Tilt Adjustable",Unknown,109.99,5.0,5,2026-01-22
Monitor,"ASUS 27"" (26.5"" Viewable) 240 Hz OLED UHD Gaming Monitor FreeSync Premium Pro & G-Sync Compatible DCI-P3 99%, sRGB 145% ROG Swift OLED PG27UCDM",Unknown,"1,099.00",4.6,62,2026-01-22
Monitor,"ASRock 27"" 180 Hz IPS QHD Gaming Monitor FreeSync (AMD Adaptive Sync) 2560 x 1440 (2K) PG27QFT2A",Unknown,154.77,4.1,55,2026-01-22
Monitor,"Z-EDGE 30 inch UWFHD 2560 x 1080 21:9 Ultra Wide 200 Hz 1 ms 1500R Curved Gaming Monitor, FreeSync Compatible, PIP / PBP, HDMI x 2, DP x 2, Supports Wall Mount",Unknown,189.99,4.6,269,2026-01-22
